address;raw_amount;assets
0x33ae316fcbea378c08d53be8b3803f34babd3e61;0;0.000000
0x33ae856c155b3299e3ab8d4d1fbd6a0b2aee8d6b;7558139;7.558139
0x33bd8d5a4f40285df90694ccb29d6f5859c3977e;0;0.000000
0x33cdd848507e7dd2224753124c935d300ce37721;75356;0.075356
0x33e321c36c9f804203e17ff74ff8e9e3a41bf912;0;0.000000
0x33e921d9ee1821e174a4f9d786dc067fee0b6275;82146;0.082146
0x34327028c727613872cd80122b9a489a4b9c0bfa;0;0.000000
0x344115ac238010b1f2cf89f3b626730d7909536b;0;0.000000
0x344290fc20681b35d5b8f32c6d155fd45eaecd64;0;0.000000
0x345183a7f823bfe41ba7a52bc04265e264a6ddd9;0;0.000000
0x34629be754cd69458188bae152613e63c7acc9df;1833854;1.833854
0x346ba2427337264f5fa8305a281ee7481a18f427;0;0.000000
0x349a27b247016b4cce4f5ab7b89689f6ed9958f5;0;0.000000
0x34ab6cc693ed5f706ecece5f8074edff3ed58bcf;0;0.000000
0x34cff92d6bf2d893b8a1328f405377fe32d1d881;0;0.000000
0x34f6ea796d06870db4dd5775d9e665539bc6bba0;0;0.000000
0x352245dd57423a176e582174e2ca76b1a3229502;0;0.000000
0x352c6e54d1203bd291f41b4c06c4cbba5b20a08a;149275;0.149275
0x3530bbfde08a331c1ed798630876b56d04df9bc1;0;0.000000
0x355dbc749110163148c864938ff653a3c009ac2a;115204;0.115204
0x357ae2fea8aeac0f55dea43fe70ce15f4af06c64;0;0.000000
0x357d37db035fcf241575d13f98c3a6c4c706ca5c;117493;0.117493
0x358a977754b0a8be90c5260df549b309db5bba58;0;0.000000
0x35a4daaad6ed7801d7cae378989889e6aac477c4;0;0.000000
0x35b8a4be780535f905aef3ae217519b81f598b4c;0;0.000000
0x35bf43bab0760d387966b4cffc742c6ea13e9aeb;0;0.000000
0x35c0c5b748270f36df0b106bc6f0d09124c92623;0;0.000000
0x35d79143330311398897d12e757e514414a88f0e;3102334;3.102334
0x3662b00cf8b66fd4714da3cdae29ada652d75630;0;0.000000
0x36c3b55ce7372f5136c606dd5da66f75c1365734;0;0.000000
0x36c7b7f5a4896684fad6fc71e08746952a369405;157073;0.157073
0x37558979b0b4f7941c57be476983c564c82be96b;0;0.000000
0x37c08b8935a51e236f030fd9be48363cc2fa4321;0;0.000000
0x37cf51ce4beb935c51fd365a40396f6c0446846e;0;0.000000
0x37d44f1cdc80596202bf9560eb59f644332c7497;0;0.000000
0x3846e7a1a5dea3f43104ed89ff0e6ffd1cc74b6e;0;0.000000
0x3889e903ac79adf0e9c0a75be64852d8bc1fe92c;5304;0.005304
0x38aecf05ca8aff33ff472542f87065bfa7d04e9b;0;0.000000
0x38b5bce574236dd97354924bea4340c8f4279d73;0;0.000000
0x38eb9929b0e7a8d1a27fc3e12166327b666f4138;373524;0.373524
0x39041f1b366fe33f9a5a79de5120f2aee2577ebc;24444;0.024444
0x39282d686c819ed8b5262bca5184132f9d9895ca;81919;0.081919
0x3955cd92311c6504768c214dbb178d93992f0439;757442;0.757442
0x395fc9a7b8b2371721aaceba07cf7ae23f55ba14;77129;0.077129
0x39715edf5cab14caac352346f185551c66a36efa;777179;0.777179
0x397d07d738f7efe89474eafd9468341ec44c005f;0;0.000000
0x39b3f18e0e71e6962161a6cd55d2f6152c30b18c;0;0.000000
0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b;3027852652;3027.852652
0x3a15cac48a2fd24f5c480e2d0a97d388ac418c02;0;0.000000
0x3a23f943181408eac424116af7b7790c94cb97a5;0;0.000000
0x3a33c49717d265251ef1039b863404e4a0755647;0;0.000000
0x3a39899dc78b7307acd83f51463c853fa79e1b09;7629331;7.629331
0x3a3e1c8bfbd6616a9819b4591f297d1a431628f3;0;0.000000
0x3a48d334363e1f6fd61be34f5c11e46169f61f2c;0;0.000000
0x3a5ff107f4a0159c29bb1397951f3a9268414d37;0;0.000000
0x3a7b94990521fa16037403328adcad2ef5f71e79;0;0.000000
0x3a9dc0b33ab3b6e6ce1ead61909f59acd7682036;0;0.000000
0x3a9f6c7b6c6cd3a7f8a7b68ee8e37a9b11c47f28;0;0.000000
0x3ae524d3d330130ab22c3719ca913a3d4a8de504;0;0.000000
0x3afeefe5fc2c139a3ada00c78e93c75e0e2e4f93;130990;0.130990
0x3b1594b3baa8e6602b2bb21c7875df15e0298dda;0;0.000000
0x3b2c439a9997d0f06443f4ba44a3e4959c8854a8;372696;0.372696
0x3b79035a5d6ccd565abbe24732c8c4843da78b26;0;0.000000
0x3b8dfe237895f737271371f339eecbd66face43e;78032;0.078032
0x3b99636439fba6314c0f52d35fed2ff442191407;0;0.000000
0x3ba56bd2ddf751c6d1929e9f499a1718d424811f;0;0.000000
0x3bd58ccee4325ffc37838c2c76b0381e47e0111f;0;0.000000
0x3c055a2fae0f259e67b1085b280ef913888c9de4;0;0.000000
0x3c1677e45c187f1426562c0be13749acc5374319;0;0.000000
0x3c173f1baf9f97bf244796c0179952a6a2e9c248;0;0.000000
0x3c5aac016ef2f178e8699d6208796a2d67557fe2;0;0.000000
0x3c7bc2bf27e0a91ecd97dba1325af61e4cf47efd;0;0.000000
0x3c930ce6baeecae5d69a6fb05d554219e0fc645b;82196;0.082196
0x3cd789516fb5018770ae4e96b0e2ba4cbdd0911c;0;0.000000
0x3d3a32f9c980a9187ab451c962756e6e5e344630;0;0.000000
0x3d6991085ab1ae3926cb96f25684c40a364b6856;0;0.000000
0x3d7280047ff3c3937414f29debc7ae203240c22d;0;0.000000
0x3d72be763acf12e98c8972c0aba1335bf9455ed5;0;0.000000
0x3d7a8b323aa8c6d2874bbb77cd7cff0f4acd3082;0;0.000000
0x3da2b5a4838ea10b9870a65a1571da989a519079;0;0.000000
0x3dede9936d1eb27b7e10ba20d3a26f9ce8c68281;0;0.000000
0x3e0ba5686a4e394af3c7debac6b232cf6d623a70;0;0.000000
0x3e2e0255c42001c386c2d98c958504d036b81147;836856;0.836856
0x3e5d788fd8bec4f85bac9881d8136e04f2d653d2;0;0.000000
0x3e7b8d12d4de6cb284a7d60bf92b462d2a6d6a2f;0;0.000000
0x3e7d81b7b1fae155201d1a2a6f73b66c97dede76;0;0.000000
0x3e8e5443bb9bd4504468194461902d101766ffe1;18417576;18.417576
0x3ea96f7d5a1d207e33f4e55a45e5eb82e941fe96;0;0.000000
0x3eab64866128800247f82a2fa1bff3b5a44f15e3;0;0.000000
0x3eb83bf50f2109c152a7cbf0beb303cc0248a9c5;78401;0.078401
0x3ec783b1c10d39f1653c20c821e0ed810eaf6a2e;0;0.000000
0x3edb7d5b494ccb9bb84d11ca25f320af2bb15f40;0;0.000000
0x3f73ccb6be932bd607393de5328088dd4f6b6746;3734717;3.734717
0x3f888f4e16a08c6b3745ddbade98e24569852fa4;0;0.000000
0x3f9a9caf2e39f3ee6788f708617d06ca07194faa;0;0.000000
0x3fa042fbf6385e01ac21c6089895f477d091375f;0;0.000000
0x3ff14a8af2e8f230cafc5999eaf40a7eb5528f46;18599621;18.599621
0x40024c88bc41279337db08a4e9b4c7b01e497e0a;302782;0.302782
0x402885b54b4764948bd5ec9e66bf53a9aa569be7;0;0.000000
0x402a61e972707213e83448fea274f3540178da3d;297658;0.297658
0x405042ef31a1dbf6f12de8052213351db156a5ef;0;0.000000
0x40fd7b406701e407c85688636318f6315cbc84b3;164792;0.164792
0x41137699199a4e8ab4d9affe07aaaae5d8b539c2;0;0.000000
0x412730e3c55488aaa8d5f30b05aad146d9485fee;7921361;7.921361
0x4129c177f7dc3d18003abe251fa4ae2452e2cfe1;0;0.000000
0x415669455d93b755efe7f20ef6f1dbdce7f68f7d;0;0.000000
0x41a6ac7f4e4dbffeb934f95f1db58b68c76dc4df;0;0.000000
0x41b568da1804e2cdd81a0600e6770d81b6669e29;732396;0.732396
0x41e16b3d6415c0f8889fa38de5c21e6384710f73;0;0.000000
0x41ec28eceb137789032b2b505a57c1da829934cd;149354;0.149354
0x41ec34df925bdb08110732f23d7434e2d2dbb915;0;0.000000
0x421b0d8cce6f38fc8c4344a29e643da6cb85e4ef;75249;0.075249
0x4221ee1d17ec6faceccaa0803abbfc2512848c8d;149397;0.149397
0x4231be547904b34fb104b10da28f60a413094bdb;77494;0.077494
0x424e5af4a2fb8933f1d31cc5b00b105049a9a09d;0;0.000000
0x425559619e91b1dce00c0eccdcdb43d88d71059b;0;0.000000
0x42657c74d0fc99baf2b313cfa245a1c8e4ce1afb;187;0.000187
0x4292983c4061451da4ff389a6a38dee66bb61fb6;771374;0.771374
0x42a5a7143d4b4c1db8efe7278ab4e06e29470ae7;0;0.000000
0x42eeb8e6fe1c6e6ca3a58863d136bdd94d21afad;0;0.000000
0x4319621855a68af66e6df811bbc38d3bc747d568;0;0.000000
0x434ea185508d3d2e06e6326328f68472028ab062;0;0.000000
0x43570d02cead9c6c8770d18494e9e3ff347f0df0;686281342;686.281342
0x4370b104c44c5f7d66ffd9d59daca5e5c7396557;367226;0.367226
0x43882a4049e26179942006baba5d41af70e05e9c;0;0.000000
0x43a8363929e2b3dea05c3c117e9c49aa7fe28745;408457;0.408457
0x4403b424ea406b9fbb8bf1169e8447f658cd776b;0;0.000000
0x4408e04e4d8aeb7edbc0bc0ae66028762fdf29e5;0;0.000000
0x446c4af07cfec258015e11651331120423ae9e78;0;0.000000
0x452eef5b538e3fed4fca31326678a0a51e0e335d;0;0.000000
0x4533e03d983fae04741131c5f7cb35f1b32a1acd;0;0.000000
0x453b613d2aa06c344470c3ac042088e6dce590e4;797197;0.797197
0x4576a0ba4040cc3c5a235de4406beacebd5b1f10;0;0.000000
0x460803e4bbb48647ddeaadcfc3698f23060c3106;0;0.000000
0x46086deaeaacc53e53c623d2113d9f965dc215bb;85863;0.085863
0x461e9fc1585c958fd4a748fd8afc807bc4d90c60;0;0.000000
0x464c5e7ec3489a85a1ee8246195d718e26bf2865;815506;0.815506
0x466307f3acea18126560e2453b391a61f74252b5;0;0.000000
0x467a65d9720f7a462d6f0e45f76ed26b2cba1961;831664;0.831664
0x46aaf7c9cde1c76d910fd7720458e217aeb09c98;0;0.000000
0x46c02c0c16cdfb2b1da16f42dab23860096cd63f;373039;0.373039
0x46d02f3e285dcb57359b0f1cfb7b5b069fc7c3a8;0;0.000000
0x46de309fdc62484cd9f061e46b4d1489065c6e38;0;0.000000
0x4713c27883248f388a451982b8e9e4c970f515b5;0;0.000000
0x481e0c2a0c89369607f0e1eeeb7d114815574967;0;0.000000
0x4830c4ba5f446ce87c144ef92b5f68df9cb77100;0;0.000000
0x484de6813ed85da863c5735ba710c2b971fcbc88;7630245;7.630245
0x48b5b27512435553f87c46e36ee312867d5ebfa3;0;0.000000
0x48cd090c9e8a9954b0955c8b87754031d90c4955;0;0.000000
0x48d02c421df013708f5e5a9ccb28182efc4a9de4;77014;0.077014
0x48f15be32e417ef481fe4e6826dd90914408a1be;0;0.000000
0x490132355cb7a7273238e6fe87a0cc31751e816e;74686;0.074686
0x4908579e6e15881f37846524365ccdb09d9760d3;0;0.000000
0x49437f9e3b59a1c7d3b6d66b7caf01d7af52d02c;0;0.000000
0x494c68311042a3bd66c40d58e9913ba0480f514a;0;0.000000
0x4966c5e5c1f55e0f2cc06e14e148b67bc3be1dc3;0;0.000000
0x49ef092fb6bbeadb8217827b036b3affd6f03f1f;145381454;145.381454
0x4a03c2a9f3a11b1fc154c8bc9b825e0ff503b028;81091;0.081091
0x4a0904e50d759a9d70db078a2249ce638caeaa2e;0;0.000000
0x4a15b527475977d9b0cb3fcfe825d6aa7428fafc;0;0.000000
0x4a2129c4ea800718a78bd5940051642246fe33b2;0;0.000000
0x4a3f0cf3ba6089ec92a6d22b9b7c0eea1b7b0f37;0;0.000000
0x4a4c0ba1a4cf50d6ca2854b85c688ee0ab034ea1;8082603;8.082603
0x4a72d75138b0aa90e80af47fc1854748633ec1ea;0;0.000000
0x4a93c3c014da94070df96352d3e6795e0b682022;7636257;7.636257
0x4ad8c6d982ea20c6b105c480c866fef79dde36db;0;0.000000
0x4b0e1bcfbf5a6045b0ccbcc795a35c00c9ddabc9;0;0.000000
0x4b1a5f1f92c852dca40ab1aaa1b74e7bee7c0eef;0;0.000000
0x4b65586a32d6f70f510bb2c9d31dfafc10c28246;7292478;7.292478
0x4b67284e5d2be6f98c0a773260e3fa046dd23b22;39;0.000039
0x4bb3689f604b282428f434a8f30ff90ea7d353ba;0;0.000000
0x4bc164dd01d83bf1469de86c3562133e9d8f02d9;0;0.000000
0x4bea4a6e9f877242f174003b00725f857db520ff;74687;0.074687
0x4c06cf980d7e09f111acb7fb728487e9f7553d1a;0;0.000000
0x4c2073675883e3644b5b7ebc7c920128700fe9c4;1735976;1.735976
0x4c2849336824bdc58fc3f024b563351bfead54b7;40561;0.040561
0x4c764ed0cf2ad12c105d9e2d6de0b4320a9de3cb;0;0.000000
0x4c8438b7918be55d5f401ee94e4f310bc65655ea;0;0.000000
0x4c8cf639f184ef7789d87c4e9993d71cf3e37f9a;0;0.000000
0x4caa02e0a0db025af25de5b4fda68a00427ba307;0;0.000000
0x4cf100cce352029e726185980e4611de835d6c7b;0;0.000000
0x4d1e9c6a4294b49debf8c62cab911536081b71b8;0;0.000000
0x4d2f4ce24a5dc999ce6300a8528029992145059b;0;0.000000
0x4d4ca0b7dcc0f4bf6224eaabfafb48bf9adb0355;0;0.000000
0x4d76484d9c1589d5a0958f25b9fedcb822900ba6;0;0.000000
0x4d85ba8c3918359c78ed09581e5bc7578ba932ba;39790;0.039790
0x4d9bf58c49365846f0fce115e0069a65a3c35ec9;0;0.000000
0x4d9e63d89d32dae780d5790330d34eb80a70ef49;149273;0.149273
0x4db024248c5f97e4dd9ffd7d4a8d1f6fbc3652bb;0;0.000000
0x4ddc8ac66cb49c6803c0eecc56c4dafcc2f196b2;0;0.000000
0x4e57e6eef6e19ea3fb24cb5e77430f3c6218ea7d;0;0.000000
0x4e8d6991adf3da0d0d793ce361ce672a8618344e;0;0.000000
0x4ebecec91cc1338b8d46caa33f4eed5d443bb99f;0;0.000000
0x4efe127e2975cf2703d74261298c72b6193a8270;0;0.000000
0x4efe2304c67324c772b733610ae76e2079e18075;0;0.000000
0x4f2250f76b3d1fdca2b42b305ab37260c6fbe520;42287;0.042287
0x4f82e73edb06d29ff62c91ec8f5ff06571bdeb29;38599;0.038599
0x4f8d701f8e0d4fe568c1fd296e0a665a633b3f74;0;0.000000
0x4f8efb4cc83a83e908029db0a4c782b651a3bb83;0;0.000000
0x4fd4d313f8aa7601c0d059f9fc964cdb766ed61a;33656112;33.656112
0x501400d829e576a23493d7ec380d223c2912bce4;0;0.000000
0x501fe5232db4ad196a427a11275927a6e122681b;0;0.000000
0x50352eae1bec8b25e7c47d55deeaf50610c10f30;0;0.000000
0x504b096fc7ecee7cc235bd6fa5548208a8cc86c6;0;0.000000
0x506e211e2597e7697309a532cb6227a0b559032b;74687;0.074687
0x5075f4842af754ae140eb66fd3adfe741b689078;1103789;1.103789
0x50dba6df01bc08b6b665c5925c7e614c8f311701;149358;0.149358
0x50ee92281d92615ac1a44869b48d87eb3d95d2f4;146430745;146.430745
0x51080797994171fb43be0a034e1aa8c2c3a73c66;0;0.000000
0x513bb2a1d6fd2009a708be45759eda01dc607f12;1268084;1.268084
0x5146b43ae9fd7c28ae40c79f321465a069ea4263;0;0.000000
0x514b37ef4018a25a516c3b543312d99a4c602ee1;0;0.000000
0x514ebea728f377563f66828300f27d36c81d8be0;0;0.000000
0x516649dbd606a980e767bdedbcd882d91c859c9c;0;0.000000
0x517466955bc3f9194df6028796ade8b8d6c36204;230728989;230.728989
0x51ba05662a3b00731d451014540049b08a4e9ea5;0;0.000000
0x51f059c07e03d330b007b48630a857e582be8236;0;0.000000
0x51f7d9398dbecb221cbe6ffc67fab3cf2efd540e;0;0.000000
0x51f9fae0199f65445c9c3d2429c1a5672ce5b226;0;0.000000
0x5215461770809a456de83d5e7bb6c4d7e0134a8b;4234386645;4234.386645
0x52190def1a6edf7852c73fa05a5e08578c486f7f;1526;0.001526
0x524abcdcdc0028f593a1c0fe2294a64fc2299849;19160546;19.160546
0x52621685cdd99bbda9250e50c6488bd3694a078a;0;0.000000
0x52736cdac9358028c20d715d9c2eaaaa440214b7;0;0.000000
0x52c7e3a333dfdcd5fcab4b53ef87262ae60b0467;0;0.000000
0x530af70b57aa515c3746e140f2280c8971386e37;0;0.000000
0x532ac6fa94797eb90745f4b140d05be1a9efee15;0;0.000000
0x53353cc9ca9e80c0c5b347a8080435cb5e82a158;0;0.000000
0x537a6066ca2019698db16646b52394d6d8a0c216;0;0.000000
0x537cfb1b748fc2a30c9595932a00393b314f8433;0;0.000000
0x53e02d9a84cc33f70772d78dd942903fa4291e46;742899307;742.899307
0x544a40955ba1c7e56e161a59e1319e3313c25251;0;0.000000
0x54aaa6bc9b6f3d3b364c55e0c967e0c8bbc044c3;1090919114;1090.919114
0x54b9586a1f5e9352417f96beb5dcb3daac92f624;0;0.000000
0x5526b05219cec263d41289d217fb87f7fdafbd96;0;0.000000
0x552d109f4a5640e2c9124ddd3205d23859d284de;448027;0.448027
0x5549a2052cab3dedd1bf0deb55bc8c755a637161;0;0.000000
0x559a3d311ca2dbeb15f378005471a6de38791bd6;0;0.000000
0x559c027192f28c0aa3f9f531324c7dadfacead82;64624994;64.624994
0x55dd18cc56d77e8ddca31a3599b7f8760be342f1;0;0.000000
0x55f02c1dbe7790c6c0796475d3411b0ad84bd7e4;0;0.000000
0x55f2945544c6a160067d2abbd0323527ffcf3813;0;0.000000
0x564b3750e88baf9cf1aaa72e7c9463434324a22a;760184;0.760184
0x567feb660e056aec8d62f197314014120c455af9;0;0.000000
0x56889e0572fb9d9d038aa7007cad0e89e2923b9d;0;0.000000
0x569fa8c1e62feab5b93a6252ddb8c0fd29423c50;0;0.000000
0x56a07f2babfe70e9344fffc72091de8bd58a3c09;0;0.000000
0x56a1968eb0edd2fcb516564facdf2b1f20565edd;755285;0.755285
0x56e646f5eed8c5e47d7f0603065364174b5d3c50;0;0.000000
0x56f2c4cb8518d0a4ec749593df574f7597a36140;0;0.000000
0x5719fb6af1ce234be32c08dad0bcda3ad11461c7;595082;0.595082
0x57664dbc37702885c4ce90470256cad3397b0b50;19600646;19.600646
0x5772100d9f740c66ac66cadda777a8afe870d1d8;0;0.000000
0x577be3ed9a71e1c355f519bbdf5f09ba2018b1cc;0;0.000000
0x579b7e00d630af04257c63b4b131ec0c4cbf7760;0;0.000000
0x57af4249e57837df95644ff89738235d5a259f83;0;0.000000
0x57ef2b98306d2c98f2fcebbdd05090c75982af72;0;0.000000
0x57fd1260b14914e8e9dd468b6e2130eca353f749;19224;0.019224
0x582b4d38ee61f8d42b348c9d65871004571ae8a5;0;0.000000
0x58604e6228cef466bbc553e840c09b0fb80f0785;0;0.000000
0x58663acb260eaa3c2c9813609fcd873db63aca23;0;0.000000
0x587b496c171fee4e3bc75e2b9e225449bca5bbe2;0;0.000000
0x58862abb727d61bc8e8e1151a4aeb07adec92741;0;0.000000
0x5955ccaefff5304915eaf99d5c5312e15c1bf667;0;0.000000
0x5957145fab56dfe5af988a4f55eda4b205922c1d;0;0.000000
0x599b29809bc7c401a19c09a3f90daa2ede14bba0;0;0.000000
0x59fe42af041a240ecc7fd2d6e72b3ad6c08711c0;0;0.000000
0x5a4fe7459620692b4b2f67e6eb8828006a5d2de6;0;0.000000
0x5a8b6b2d397de6bfa3f1a50d334702220cafbd21;472444;0.472444
0x5a8f0e61b503d958d0c9996268b373555295402d;0;0.000000
0x5aac153c1d3552bd81590f5de5102c4a1a3a08ed;0;0.000000
0x5b06c2006d5508f3d685ae21f6ba7225dadedacb;0;0.000000
0x5b0fa49b274a49c8c8d82fd44745020fe6f13ef1;0;0.000000
0x5b3067c5e26fec823d6fbf8f315e43632658d2f6;0;0.000000
0x5b68f545836991354dd6408d28bde37584bc69eb;0;0.000000
0x5b6c4987aa924b312419d754c4b0a3ea6edac7ab;0;0.000000
0x5baa3012f9a96a1e032116a9a27c015911d0d935;0;0.000000
0x5be66f4095f89bd18abe4ae9d2acd5021ec433bc;0;0.000000
0x5bf1b05e03678164ad5156647dc2a80a05ca4b77;0;0.000000
0x5bfaad4a04ab0fab6d206c9ea1144da886d31f9a;0;0.000000
0x5c33ae7fc379c092e45ec2e4f8498aff024f7f15;747058;0.747058
0x5c4d6626440448ca778ae2c94908c02592149cf8;72594863;72.594863
0x5c64816e57c231907f3b3bd124c31fc5177f3718;0;0.000000
0x5c97187261df4cbec2667053b313332d44ae23dd;0;0.000000
0x5cc270b227dc0b892e2b630c7fa9405ebaf2b4ae;0;0.000000
0x5ce150a7b27459abcac27cf87e95cbe2c9a12fc4;0;0.000000
0x5d263197c2a37827eb41dadbab06bd901168ffa6;0;0.000000
0x5d59e145f6f0bf51151083f44ef60f691391f1cd;0;0.000000
0x5d657b623da77f9f24a13ae2c0d81cb85b131c9c;890635;0.890635
0x5d960a8f6f26db4a667a5b1ba7ad37d43a87e31c;0;0.000000
0x5da260f5b7771eeefeee45b78f2f96ac3a9d8642;0;0.000000
0x5db60d88755ebb70d05073d6b41f0f8d0122823a;0;0.000000
0x5e194bdf79fa0c07c82c18ad34827d1361b5768c;0;0.000000
0x5e2ac326365bebb490e5fdccde3b0dab35e2abe1;0;0.000000
0x5e552e0a1f107b225116b525f0fbfe887d332068;0;0.000000
0x5e97ce47d92afcaba6e0d5a113ec8f7309666cc7;0;0.000000
0x5e9ff1d1f2017fc69b5e3accb0d47fc504093973;211713;0.211713
0x5ea86f78866cfb1a75096367bd20568e6dc89e93;0;0.000000
0x5edcbc20cac67adc2e724d4348ff85132b085b82;7456;0.007456
0x5ef24c043d558df8de81eef19fc6c9cfbe2ceff5;0;0.000000
0x5f1913144ad0da8fd5230637463e6874c1d80e25;758939;0.758939
0x5f193e139fa2c4a57044f331863f64eb5a797af2;75424;0.075424
0x5f55f82ff1c5d7927d6784bd7fc7dc496b1712ad;0;0.000000
0x5f57ec03370cd600294b77025020c464daf31640;0;0.000000
0x5f609d5d25b0ca2d1287761b568f9a185b6629a8;0;0.000000
0x5f67b2cc3975b724532e4b465e945666ad3ed6d3;0;0.000000
0x5f6e47304d6771175afb41bbf3f0bed6d8013b7d;795682;0.795682
0x5f83f5950e2389d2f4c5cf32c7e3df39447dc60e;0;0.000000
0x5f96fea67bf519c8b3ec3517cbc251297580837a;3426045;3.426045
0x5faa2de3efaa530db1061c904431ff47d00866a3;0;0.000000
0x5fe9c1dc216eb6f92e2a6f6c8f8138013ebc5755;1867628;1.867628
0x60583f22ada7b1352bb2faf694b3eaaf942696dd;0;0.000000
0x60c4dbc9af47dd95670f64f9c1fddedeeaf62474;0;0.000000
0x60c809705e045572ffe3c44badd4d680165960fa;0;0.000000
0x60d768c06bca540c8299e503efb2a5aba68d6e61;407749;0.407749
0x60e627cf30dbb07451ba6ac9e590a0a495748710;149369;0.149369
0x615d54d75193c93f28166adcf7b615d5d47b4dbe;0;0.000000
0x61925a8f9feb020ca4895510e5c545a44885cd5f;0;0.000000
0x61b91b94660a624757a079b0969b1994a28e0720;284654;0.284654
0x61c41492c69dd33a44e9e4861399736e53dbd4df;0;0.000000
0x61f3452194de23c765560415894f0249560ecbdd;82141;0.082141
0x6207cfb086d18d5e4972a79934d25c0958ae3359;0;0.000000
0x62674e024efaf75c437236d3512360c89e443389;0;0.000000
0x627a85a348c81ec70ed9715e9561eeec3011b93c;0;0.000000
0x627d8c893d7839bcaf407e93afbf8bc46774a432;0;0.000000
0x6289071a919d25e5ae90754e851e6f8507108245;0;0.000000
0x62a4a8f9f5f3aae9ee9cee780285a0d501c12d09;2274736;2.274736
0x62c7db69210cb72fe1f8966c87131e9c0abf7ce7;141912;0.141912
0x6322f09926406e7f117ba488c094720e1c4cd089;0;0.000000
0x63242a4ea82847b20e506b63b0e2e2eff0cc6cb0;0;0.000000
0x6344a022d033efea17ea537d2c515aa3e4cdfb23;0;0.000000
0x635a0c839c184f2c2420630f0828db1f0a72cbc6;10030;0.010030
0x635e5db0bb94fd11754bef53e9c7fb38f086f5a7;9844575;9.844575
0x63b41621562a0dda3bf4521b3b14582cda18c62f;0;0.000000
0x63de5b86b9ea4ac07d82751dda2cd8bc8e10bad0;0;0.000000
0x64362046cb1419a89ac39e20eeb64945298ea85d;0;0.000000
0x64393f214c4c582c07347ddb6e3a64a1f39cda6f;223980;0.223980
0x64458b037d1597ee8be302684033e335816c7f6f;14211991;14.211991
0x6446092a04e7f7bcda5a3440455079343afc2937;0;0.000000
0x6454b32dcdd517eaa81a7fcf6a1905e750709e38;82217;0.082217
0x6456d7fb53ff0272cb612be5c57fe4fec32a1012;0;0.000000
0x645f0604ac241c2431865d4ed842edaa8729292b;75939;0.075939
0x64871942a61198047f19fab3642a2124094dfcb5;898966;0.898966
0x6495decdda0d5e7711b0dc2febf83c6c763dd7f1;0;0.000000
0x64e2135a0b383e7cf8603cf11ad6a9bfc464385a;84360355;84.360355
0x6508e3236423adb6c3e13285957431865e4108c2;610364;0.610364
0x6512cc5ec5643d92f1b6a32e5756130143f438f5;0;0.000000
0x651556576d92f62f5d0d2a0b91d7ccfd0d923498;0;0.000000
0x65378b0d59e2fb8f33eaa47eeddc6019bbf8f39d;0;0.000000
0x654e8f7fe107b8d6ff5352cd456691b29c8d6811;0;0.000000
0x655301eb3992fa35ff6fec91567240310a9756a6;0;0.000000
0x65cec720ac2ee4e2a3ded3f6617332b373bccf27;0;0.000000
0x65da0970b9a0153db222056b50a84a46d8cf40b5;0;0.000000
0x65e0f8fad7072d57c2ea643f90ecb5a960b457ad;0;0.000000
0x65e1640c7400a0662041d943ea9566f3b26f8241;0;0.000000
0x65e67b5835e1a6d700fec8562a3fc95bf07e931e;75332;0.075332
0x663862d6f4c84088b77ff6a38a6e2d7b37411d2f;0;0.000000
0x663e56f5bf16872ac842ab4e24830eec22de7305;0;0.000000
0x6648b5554632ed5d6ec27ec6737e98a0a3dbbc94;911952335;911.952335
0x664fe2accb8096bd612639eb1e05a81121a9ea9a;0;0.000000
0x665a5060053dc2d98fac74389285e423265919f0;23621;0.023621
0x66af6f0b5ee671d26ea8fbda435f333a8080f6d2;8106698;8.106698
0x66be1da4e559fb6032be5e4d56fd7905e94cb7b0;0;0.000000
0x66e359ec96093235f41c9bb4dca96a8fed872402;0;0.000000
0x66f80a55ffd549309a5352202bdd11b96c72d6ed;151117;0.151117
0x673a25b2871c1c1560e8aae8faf84b60b70e4940;0;0.000000
0x676c4f2c77f2ed2cf046f92747af654a1b40aabe;0;0.000000
0x6794471ebc084a4ca462c506afeabb93d9657c25;0;0.000000
0x67c990ca1c79faa6c59d40dc7f705e8129ac9f30;10;0.000010
0x680481c7b683c3d7f3e255dbae1c396044f70eb5;0;0.000000
0x680c1d7105040a7d8a9c5678ac025d826b2c39c0;243976;0.243976
0x683f511df0bdbb80347c4e04e1cc0195c288eb0c;0;0.000000
0x685129f2c8dfe96ea1bf0be3e56ff984fbe81224;28344044;28.344044
0x689a91f0668149f2e0588ba5e33ef43cea11d856;0;0.000000
0x6925fd3479bd83e62f025176a626a72ba2839edb;0;0.000000
0x6967c1bbacce1eb79f92db11b28169c6bb635ed6;0;0.000000
0x698f14141ad6380f4cac337b2585a479cc0d2d94;760;0.000760
0x6998fe700015f04fb192f46ec1dcb59320334f4b;0;0.000000
0x69aea131aa2c758e65affb07adac06a9d42d42ff;82109;0.082109
0x69afc5ce15d954ea37c76ecfb92a87c5cd5bcc05;0;0.000000
0x69b235c1c3f16f828b2394193a7abea79ee40c07;0;0.000000
0x69e3c891450161b7bf27f181ee85e7bae69e5b07;0;0.000000
0x6a26fe32cbc9c782fcfd33b5a5998d0631927a1d;0;0.000000
0x6a35842b7aec249d63d436a462e0f9fc2a89f906;3760411;3.760411
