Network;Silo;Vault;Address;Type;Net Deposited Assets;Debt;Claim Amount;Symbol
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf5a4f19e0009d20b9a34b5a8315790398b08fcee;eoa;2221,114167;0;2221,114167;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf7a5c6b0428fca63f2de15c9765febe7e496e673;eoa;10,486521;0;10,486521;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf8c463e222ed653b6ca8e93d4545e7051aae33a4;eoa;245,644064;0;245,644064;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf93191d350117723dbeda5484a3b0996d285cecf;contract_other;0,000194;0;0,296527;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf9ba2ed3fe271f225ae5b91b65ae089350a35462;contract_other;4377,164033;0;4377,164033;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xfb9f04c4aff3e6d035ecc212a6ddcac4f2c5a6d3;contract_other;1007,142259;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xfd6443a422804e298ce12bd8a93f34ba23c4d604;eoa;472,103166;0;472,103166;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xfdd18c06632fcd8d7180ab284cf47f31ce8f4251;contract_other;1314,112099;0;1314,112099;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xff56efc559be6f9be512094c3072cc4e34b5bee3;Gnosis Safe;101,910415;0;101,910415;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xff5df32fc2ad0421662109f6998fdf7db30944a7;eoa;28543,758789;0;28543,758789;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xc30673f758e02069e28181edfd9d424c57f562af;eoa;0;0;0,223372;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x965fc41a953b538a7fd6f9e0b779ec6056842c9a;eoa;0;0;1966,172985;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x125dae47930c1118cf2db5a140877c64b408783c;contract_other;0;0;0,283088;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x6b2c040d0b53866fee0ac0db71d73c44c44af54c;eoa;0;0;1006,232015;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf066789028fe31d4f53b69b81b328b8218cc0641;Gnosis Safe;0;0;0,00007;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x00004808a6df8de77c891dc13826ff33cb17e24d;eoa;0;0;60625,271603;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x0e527f24871d472638ae5ff76f11d3e45d8288cc;eoa;0;0;92579,753363;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x0ea0695ab6ffe76753907e0cb7741f705fdca82e;eoa;0;0;26196,011753;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x09e15e270f5b4985306ec5637dc68d108b3cfe64;eoa;0;0;11322,360834;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf1d56d810540d1d8db0e1041eb6c0773be6da0f5;eoa;0;0;10477,733712;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xb12651ca39ec08ea73420ab3fa3ea2406463d44c;eoa;0;0;1270,97272;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x7ec609d11bde23ca306128ba0f92fbb3d1e06466;eoa;0;0;1047,919402;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xeced294c157abf06f6ab282f08f96a63bf3d838c;eoa;0;0;523,967205;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x02aa319b5ce28294b7207bdce3bbcf4bf514c05b;eoa;0;0;363,000437;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x3f0738811669135315e1f89a71355fbc25508dc0;eoa;0;0;26,001782;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x2341d6650861a0d71931d8425a302defa1c1847c;eoa;0;0;18,50266;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x6a74649acfd7822ae8fb78463a9f2192752e5aa2;eoa;0;0;132,395773;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xd2b2a8ab7a8c903501f4db4ee45c67522a4511ed;eoa;0;0;276476,046033;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x057a1558a67c10f2b11f7f936e58fcdec8113af9;eoa;0;0;138635,179233;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x0cb3e38741ed54fde0b7b7e1c93dcd28a4a6f15c;eoa;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xbb49d6fdf4e571d99e3cee70ac0c9559befaa732;eoa;0;0;0,000001;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x65d7624883ac2a33855aae52969b5bd80eb4bf4c;eoa;0;0;36582,615202;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x26c5a3d604b36b4d7e4e6435e27402d358915c15;eoa;0;0;23380,051634;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x101ded8dec510217a437d4def7d8f4df59fddb6b;eoa;0;0;17549,273343;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xad66ea1ae4c0be12693bcc86ca13ba2d6c955d25;eoa;0;0;11184,162074;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xcf5aa8a3693891a6f820e98545e7350176ff7025;eoa;0;0;10972,455445;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf18a1ff35822f45d67742989dd28542ec927caa2;eoa;0;0;10570,48294;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xbfd56b745f6bc042e76433d670484eba7e4e1e57;eoa;0;0;9705,7872;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x91539c6e1267110e5b474b54da8a4b21745585fe;eoa;0;0;8197,166916;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xcb4319bcd070bc2e94d10cb11a6a494e4113854e;eoa;0;0;5582,917293;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x0aa7f68aa5ba344df1453288c8348621162b310e;eoa;0;0;5526,579566;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x2b41aad904cbe17870bf89d74d0e8fcc7d26b76e;eoa;0;0;5462,839775;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf202241765aa535b712adc7d51847072a4a3a942;eoa;0;0;5255,169384;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xc3c6fb91c88fe19bc74ce6a13c238fa78d830d30;eoa;0;0;5036,344045;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x5004803335fa459caa153a9ca5ca9d7708356927;Gnosis Safe;0;0;4078,472959;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf41837f6bc562098cc012778cf25a1ff77000de3;eoa;0;0;3957,502966;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x1a6e0306e3d8b32ce91f596293034b3a16e4a45d;eoa;0;0;3301,185507;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xc4c7b45ee1aa322d46366076dc1f760a13bf3b7e;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x02298bb1840b9e2aaaf022546a045a1f089b5696;eoa;0;0;2909,175966;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x543a475c659b5cc326e513c45d915d55208e35c7;eoa;0;0;2862,598244;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xd3e55e9d7ed207fb7523c211bde2aa6867c93ec6;contract_other;0;0;2758,808382;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x5361ed7fc404a8073d41a0ab70b1e4423e21a6b4;eoa;0;0;2757,917527;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x2d5feaae545e4ec422dc5c5b5c3fbecb5b28a416;eoa;0;0;2734,970638;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x1e07ac19c0028f6c0815d19105befe93ee9bb6a4;eoa;0;0;2732,423024;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x97c2ea4c75ee00a29baea35ccb63f8ce9f17890b;eoa;0;0;2731,743347;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xa99da68da256437215264005605e125973e793ad;eoa;0;0;2658,653765;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x11777b2bf98b31f0d71690416562f0b42d6f8594;eoa;0;0;2206,400994;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xb3d28c9487c123fa2c3287e3fd9e54ddbce803e4;eoa;0;0;2317,252877;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x38c4f10c0ba2766e147df3a401c35babdad7a1d9;eoa;0;0;2007,907861;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x632c946653f31fcfe6db27c8dd6b60dd94a21050;eoa;0;0;1680,845895;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xfc61a6544053cdafec6727cb1155ddd7d124d676;eoa;0;0;1649,882699;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xb93d07c374b499da8050eabba28dc6c89fec9025;eoa;0;0;1609,519189;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xbf398797308fed96f1d86452ab42c8c1a6130e54;eoa;0;0;1514,31406;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x6c352a0e994cc3e1356f600304327f510281fbfd;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xd44d46946a6b45eeb2d244b1654c0a2ce758ee61;eoa;0;0;1386,282964;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x7faa671af7d9034f0e153abe9c86eaef6836fe76;eoa;0;0;1191,136387;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x519682162c3a9035c22738d5ac792515c063dbea;eoa;0;0;1142,08496;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xbe00f709ae9e0c1fcb89f3f54efecb3f62bd5af1;eoa;0;0;1108,25415;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xe3ddb630ed70f7ba07a505796c4b7c727182d680;eoa;0;0;1092,957603;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xaf1902de56024605cb22564947de62c5d5cb7d07;eoa;0;0;1065,188814;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x734a6703d3b2aee4e3850e5cb6c5d88893c7ad6c;eoa;0;0;1000,91682;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xa857296bd8c79efc7d90614b90cc816a67517333;eoa;0;0;873,34746;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x08ecb949112a07db59c026eb1bb8f060d29b4eca;Gnosis Safe;0;0;862,453936;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x0791c440df0d51409c62515e4a3acc27ac41ccf7;eoa;0;0;764,907372;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xbaf578a4ae541d4075442f13c9052df15cc9839e;eoa;0;0;637,819909;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x020a41601d8165cad85f01621df8eca46f7ff61d;eoa;0;0;611,700525;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x917b4b0e86fc7766695095dd1a5292b3be8b2d14;eoa;0;0;580,666302;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xe5e4ffbf1eaf28f077da595295f93188274d939f;eoa;0;0;572,351395;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x2f062d9aa98209d2c79a744b0d4ef203d363b7d6;eoa;0;0;562,785226;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x3e7210e821b86c88149c5dc871b6447e79c99aa5;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x4f8febee0711b76c64bd93f90a534def9826e067;eoa;0;0;550,854176;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xc81e4a5a32723b43a2a1b43fc7b773033b900505;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x977e1a1e4e185ad157e671c38bedc31d6530762b;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x286ed4d9b2bfb2d2632fb8f37e44b9d979dc49ec;eoa;0;0;546,389904;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xe062affd3cdd04e6393ac3e0970f18e4fa6b31bd;eoa;0;0;546,065436;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x7ebbf9229666d6efd5859568dd0adda43ee086b1;eoa;0;0;503,332004;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x3264473150ead02a604812c7b5b70fef4a9b4503;eoa;0;0;500,23865;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x0b61c8807fcfbe2edc3652fbc0ce425c4812acd5;eoa;0;0;497,521993;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xb73ea2798265108abb62a46b80ce2b989a835649;eoa;0;0;475,825197;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf6a9bd8f6dc537675d499ac1ca14f2c55d8b5569;Gnosis Safe;0;0;467,606;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x4b5fad950a7aee3b78bec03e29c2743b0aabeb02;eoa;0;0;454,569721;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xd2ef2508a9672d7ae91aaa48005e346ee2b6f77e;contract_other;0;0;440,215127;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x3b91caba057858ba138dc2e00cda9f3603d77a44;eoa;0;0;361,924648;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x105e75f7618bba9cdae53662811e0c99f398b876;eoa;0;0;318,782452;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xd5ab5e73801bec7b3a013afcce5f6859f45a108c;eoa;0;0;275,884958;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xab64e42fc035a7e5a7af58b34ca5212ced377b47;Gnosis Safe;0;0;274,010881;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x92e5b2c16fdd160b7442bc63dbb73babe480b315;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x8bef2fa9a446e10288fbed149009f058bb5b6ddc;Gnosis Safe;0;0;193,483604;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x8804ac1fcf38550d8a76301509e3d5e0df831bf4;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x26d1d225da41627341564244266a91255c14f5af;contract_other;0;0;177,305109;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x8ffbcebf38f5601ed9c61e78254df9704191c1d2;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xfa2e8a34c99a0f1f6a2b879d4f58f9ed0d137560;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x8efa5bcf979dc1732bfa9fa76a93ed7e682ed904;Gnosis Safe;0;0;123,773022;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x5006684aa873f4278e9429df21e504486a8f90d6;eoa;0;0;115,007166;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x7a4e9217ff17fb4e9fbb8ac346b5b89c2f3c2a02;eoa;0;0;110,447912;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x54977d61030938131f2fd1472f356bd9acd3eb20;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xf280096a025996fac88487187595650d7fc9d32d;Gnosis Safe;0;0;101,055313;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x7aacd1b02afaf32718d7cfa7cbf3ec183e7d2119;eoa;0;0;89,969808;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x59ebd518496bf6680e7602abf46963107b49f6de;contract_other;0;0;83,083518;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xe23afa66d48755b82f4e3b3d762803ed38af6d02;eoa;0;0;76,162965;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x8f62d8691367045efea00c55d5344e2c2e2efe82;Gnosis Safe;0;0;65,62135;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x225a583683ceec7e370d62fcfb3b48d91ab013a1;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x499bb51768363ba16b9b32e69cc5ddb40aad61ea;Gnosis Safe;0;0;0;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x8ecd077e500d8e443ebf7d8d2dbd0862285e7285;Gnosis Safe;0;0;58,934834;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0xd93e4e2d33dba51f6039fd813465b7a261ccc6cd;contract_other;0;0;57,319096;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x6640c1af0bf7e77fa223d4af2f779e55dcfb8d2d;eoa;0;0;55,463377;USDC
Arbitrum One;0xacb7432a4bb15402ce2afe0a7c9d5b738604f6f9;0x2ba39e5388ac6c702cb29aea78d52aa66832f1ee;0x10b850c3abfca78d693c9cd6fce809c129109d1c;contract_other;0;0;55,25192;USDC
